,level_0,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
48,6703,11782,68771212,2021/01/29 9:38 AM EST,2021-01-29,2021-01-29 14:38:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-01-29 19:35:14 UTC,2021-01-29 19:54:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68771212,https://inaturalist-open-data.s3.amazonaws.com/photos/111439766/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.891228336,-75.2610709293,112.0,,,,112.0,,open,False,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
49,6705,11784,68782535,2021/01/29 9:33 AM HST,2021-01-29,2021-01-29 19:33:00 UTC,Hawaii,1686639,phillyphantailphan,2021-01-30 00:17:10 UTC,2021-02-24 21:40:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68782535,https://inaturalist-open-data.s3.amazonaws.com/photos/111459722/medium.jpeg,,,,3,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8918467184,-75.2614556908,8.0,,,,8.0,,open,False,,,Hooded Merganser,Lophodytes cucullatus,Hooded Merganser,Aves,7109
50,6707,11786,68782537,2021/01/29 9:33 AM HST,2021-01-29,2021-01-29 19:33:00 UTC,Hawaii,1686639,phillyphantailphan,2021-01-30 00:17:11 UTC,2021-01-30 00:18:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68782537,https://inaturalist-open-data.s3.amazonaws.com/photos/111459746/medium.jpeg,,,This observation is for the individuals in the middle of the photo.,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8919519197,-75.2612794978,31.0,,,,31.0,,open,False,,,Green-winged Teal,Anas crecca,Green-winged Teal,Aves,6937
51,6714,11795,68867305,2021/01/03 11:57 AM EST,2021-01-03,2021-01-03 16:57:00 UTC,Eastern Time (US & Canada),2501166,snowyowl101,2021-01-31 16:58:25 UTC,2021-01-31 16:59:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68867305,https://inaturalist-open-data.s3.amazonaws.com/photos/111616611/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.118565331,-75.0256964455,60.0,,,,60.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
52,6719,11803,68984502,2021/02/01 11:53 AM EST,2021-02-01,2021-02-01 16:53:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-03 01:32:07 UTC,2021-02-28 15:13:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68984502,https://static.inaturalist.org/photos/111835309/medium.jpeg,,,,2,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1184389354,-75.0255554184,60.0,,,,60.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
53,6722,11806,69002415,Wed Feb 03 2021 07:41:34 GMT-0500 (EST),2021-02-03,2021-02-03 12:41:34 UTC,Eastern Time (US & Canada),2279139,brasliae,2021-02-03 12:48:17 UTC,2021-02-04 19:26:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69002415,https://inaturalist-open-data.s3.amazonaws.com/photos/111870475/medium.jpg,,,,2,0,False,3.0,"Farrington Rd, Philadelphia, PA, US",39.9712419826,-75.2672576285,65730.0,,,,65730.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
54,6726,11813,69068521,2021/02/04 3:30 PM EST,2021-02-04,2021-02-04 20:30:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-04 22:14:18 UTC,2021-02-04 22:18:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69068521,https://static.inaturalist.org/photos/111990055/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1185315184,-75.0258940473,60.0,,,,60.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
55,6727,11814,69068522,2021/02/04 3:50 PM EST,2021-02-04,2021-02-04 20:50:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-04 22:14:18 UTC,2021-02-04 22:18:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69068522,https://static.inaturalist.org/photos/111990063/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1185878685,-75.0257242687,60.0,,,,60.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
56,6732,11819,69068533,2021/02/04 3:52 PM EST,2021-02-04,2021-02-04 20:52:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-04 22:14:21 UTC,2021-02-04 22:45:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69068533,https://static.inaturalist.org/photos/111990104/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1185960262,-75.0257352614,60.0,,,,60.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
57,6737,11824,69068723,2021/02/04 3:51 PM EST,2021-02-04,2021-02-04 20:51:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-04 22:19:00 UTC,2021-02-04 22:19:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69068723,https://static.inaturalist.org/photos/111990769/medium.jpeg,,,For starling: https://www.inaturalist.org/observations/69068525,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1185845897,-75.0257421025,60.0,,,,60.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
58,6739,11826,69069471,2021/02/04 4:33 PM EST,2021-02-04,2021-02-04 21:33:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-02-04 22:35:44 UTC,2021-02-04 22:45:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69069471,https://static.inaturalist.org/photos/111991887/medium.jpeg,,,Might be the same individual as before.,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1185525424,-75.0258267718,60.0,,,,60.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
59,6740,11827,69073792,2021/02/04 5:15 PM UTC,2021-02-04,2021-02-04 17:15:00 UTC,UTC,3796349,dawit_illsun,2021-02-05 00:20:37 UTC,2021-02-05 00:21:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69073792,https://inaturalist-open-data.s3.amazonaws.com/photos/112000012/medium.jpg,,,,1,0,False,,"Fairmount Park, Philadelphia, PA, USA",39.9819601335,-75.2169589176,39.0,,,,39.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
60,6741,11828,69085279,Fri Feb 05 2021 08:15:53 GMT-0500 (EST),2021-02-05,2021-02-05 13:15:53 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-02-05 13:39:45 UTC,2021-02-05 14:00:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69085279,https://inaturalist-open-data.s3.amazonaws.com/photos/112021925/medium.jpg,,,,2,0,False,3.0,"General Casimir Pulaski Park, Philadelphia, PA, US",39.9775783333,-75.0967945,4.0,,,,4.0,,open,False,,,Ruddy Duck,Oxyura jamaicensis,Ruddy Duck,Aves,850859
61,6742,11829,69140518,Sat Feb 06 2021 09:27:29 GMT-0500 (EST),2021-02-06,2021-02-06 14:27:29 UTC,Eastern Time (US & Canada),2317548,josephrucker,2021-02-06 14:27:45 UTC,2021-02-06 14:41:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/69140518,https://static.inaturalist.org/photos/112124898/medium.jpg,,,,1,0,False,3.0,"Schuylkill River, Philadelphia, PA, US",39.9539495772,-75.1800955553,50.0,,,,50.0,,open,False,,,Double-crested Cormorant,Phalacrocorax auritus,Double-crested Cormorant,Aves,4265
62,6743,11830,69145160,Sat Feb 06 2021 10:43:07 GMT-0500 (EST),2021-02-06,2021-02-06 15:43:07 UTC,Eastern Time (US & Canada),2317548,josephrucker,2021-02-06 16:00:45 UTC,2021-09-05 04:51:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/69145160,https://static.inaturalist.org/photos/112133713/medium.jpg,,,,1,0,False,3.0,"Schuylkill River, Philadelphia, PA, US",39.9690424477,-75.1904068447,165.0,,,,165.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
63,6744,11831,69147089,2021/02/06 9:41 AM EST,2021-02-06,2021-02-06 14:41:00 UTC,America/New_York,2821721,teamsquirrel,2021-02-06 16:43:15 UTC,2021-02-06 16:48:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69147089,https://inaturalist-open-data.s3.amazonaws.com/photos/112137883/medium.jpg,,,,2,0,False,,"Roxborough, Philadelphia, PA, USA",40.0316700678,-75.2343546361,8.0,,,,8.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
64,6746,11834,69149128,Sat Feb 06 2021 12:24:20 GMT-0500 (EST),2021-02-06,2021-02-06 17:24:20 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-02-06 17:24:29 UTC,2021-02-06 19:33:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69149128,https://inaturalist-open-data.s3.amazonaws.com/photos/112141822/medium.jpg,,,,1,0,False,3.0,"John Heinz National Wildlife Refuge at Tinicum, Philadelphia, PA, US",39.8872912537,-75.2609161987,609.0,,,,609.0,,open,False,,,American Coot,Fulica americana,American Coot,Aves,473
65,6749,11842,69152063,2021/02/06 7:52 AM HST,2021-02-06,2021-02-06 17:52:00 UTC,Hawaii,1686639,phillyphantailphan,2021-02-06 18:23:01 UTC,2021-02-06 19:12:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69152063,https://inaturalist-open-data.s3.amazonaws.com/photos/112146138/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8910095024,-75.2614748426,20.0,,,,20.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
66,6750,11843,69152064,2021/02/06 8:22 AM HST,2021-02-06,2021-02-06 18:22:00 UTC,Hawaii,1686639,phillyphantailphan,2021-02-06 18:23:01 UTC,2021-02-06 19:12:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69152064,https://inaturalist-open-data.s3.amazonaws.com/photos/112146158/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8854880556,-75.2623880556,,,,,,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
67,6753,11846,69152068,2021/02/06 8:37 AM HST,2021-02-06,2021-02-06 18:37:00 UTC,Hawaii,1686639,phillyphantailphan,2021-02-06 18:23:02 UTC,2021-02-06 18:23:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69152068,https://inaturalist-open-data.s3.amazonaws.com/photos/112146175/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8838480556,-75.2624113889,,,,,,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
68,6757,11850,69152858,2021/02/06 9:22 AM EST,2021-02-06,2021-02-06 14:22:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-02-06 18:38:55 UTC,2021-02-06 18:43:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69152858,https://inaturalist-open-data.s3.amazonaws.com/photos/112146838/medium.jpg,,,"A very plain small bird: somewhat olive-colored on the back and yellowish below. It had a subtle eye-stripe, which is most visible in photo #3. Very busy among the cattails, flitting and messing around. ",1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8775821602,-75.262744627,181.0,,,,181.0,,open,False,,,Orange-crowned Warbler,Leiothlypis celata,Orange-crowned Warbler,Aves,979757
69,6761,11866,69209560,Sun Feb 07 2021 12:08:06 GMT-0500 (EST),2021-02-07,2021-02-07 17:08:06 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-02-07 17:10:09 UTC,2021-02-08 14:27:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69209560,https://inaturalist-open-data.s3.amazonaws.com/photos/112254582/medium.jpg,,,,1,0,False,3.0,"Pennsylvania, US",40.1122297048,-75.3025083295,65.0,,,,28000.0,obscured,open,True,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
70,6763,11876,69375869,2021/02/10 7:42 PM EST,2021-02-10,2021-02-11 00:42:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-02-10 19:12:58 UTC,2021-02-10 19:57:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69375869,https://inaturalist-open-data.s3.amazonaws.com/photos/112545589/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8912495717,-75.261531122,62.0,,,,62.0,,open,False,,,Belted Kingfisher,Megaceryle alcyon,Belted Kingfisher,Aves,2548
71,6764,11877,69375870,2021/02/10 7:56 AM EST,2021-02-10,2021-02-10 12:56:00 UTC,Eastern Time (US & Canada),1670419,kdstutzman,2021-02-10 19:12:58 UTC,2021-02-15 07:01:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69375870,https://inaturalist-open-data.s3.amazonaws.com/photos/112545611/medium.jpg,,,,2,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8908077105,-75.2613887479,122.0,,,,122.0,,open,False,,,Brown Creeper,Certhia americana,Brown Creeper,Aves,7458
72,6768,11882,69382295,Wed Feb 10 2021 16:02:07 GMT-0500 (EST),2021-02-10,2021-02-10 21:02:07 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-02-10 21:52:43 UTC,2021-02-10 21:53:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69382295,https://inaturalist-open-data.s3.amazonaws.com/photos/112559000/medium.jpg,,,,1,0,False,3.0,"Upper Roxborough, Philadelphia, PA, US",40.038030117,-75.2432151747,357.0,,,,357.0,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
73,6781,11898,69459973,Fri Feb 12 2021 10:59:51 GMT-0500 (EST),2021-02-12,2021-02-12 15:59:51 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-02-12 16:04:17 UTC,2021-02-12 16:09:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69459973,https://inaturalist-open-data.s3.amazonaws.com/photos/112707084/medium.jpg,,,,1,0,False,3.0,"Pennsylvania, US",40.0532815926,-75.3038890408,5.0,,,,28000.0,obscured,open,True,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
74,6782,11899,69478684,Fri Feb 12 2021 15:16:31 GMT-0500 (EST),2021-02-12,2021-02-12 20:16:31 UTC,Eastern Time (US & Canada),404601,kmv,2021-02-13 00:12:24 UTC,2021-02-21 02:20:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69478684,https://inaturalist-open-data.s3.amazonaws.com/photos/113043425/medium.jpg,,,,2,0,False,3.0,"Wissahickon Valley Park, Philadelphia, PA, US",40.0773805,-75.2389533333,5.0,,,,5.0,,open,False,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206
75,6783,11900,69507220,Sat Feb 13 2021 11:48:08 GMT-0500 (EST),2021-02-13,2021-02-13 16:48:08 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-02-13 16:19:22 UTC,2021-02-13 16:39:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69507220,https://inaturalist-open-data.s3.amazonaws.com/photos/112795447/medium.jpg,,,,2,0,False,3.0,"The Schuylkill Center For Environmental Education, Philadelphia, PA, US",40.058725,-75.2504883333,,,,,,,open,False,,,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044
76,6784,11901,69507238,Sat Feb 13 2021 11:49:28 GMT-0500 (EST),2021-02-13,2021-02-13 16:49:28 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-02-13 16:19:53 UTC,2021-02-14 00:46:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69507238,https://inaturalist-open-data.s3.amazonaws.com/photos/112795503/medium.jpg,,,,2,0,False,3.0,"The Schuylkill Center For Environmental Education, Philadelphia, PA, US",40.0588333333,-75.2505966667,,,,,,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
77,6786,11903,69512660,Sat Feb 13 2021 13:07:51 GMT-0500 (EST),2021-02-13,2021-02-13 18:07:51 UTC,Eastern Time (US & Canada),1536811,mlniedermeier,2021-02-13 18:08:34 UTC,2021-09-05 04:53:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69512660,https://inaturalist-open-data.s3.amazonaws.com/photos/112805619/medium.jpg,,,,1,0,False,3.0,"Larchwood Ave, Philadelphia, PA, US",39.950347664,-75.2158343907,65.0,,,,65.0,,open,False,,,Hermit Thrush,Catharus guttatus,Hermit Thrush,Aves,12890
78,6788,11917,69582049,2021/01/26 9:22 AM EST,2021-01-26,2021-01-26 14:22:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 21:24:13 UTC,2021-02-14 21:27:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/69582049,https://static.inaturalist.org/photos/112933192/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,10.0,,,,10.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
79,6790,11919,69582051,2021/01/26 10:46 AM EST,2021-01-26,2021-01-26 15:46:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 21:24:14 UTC,2021-02-14 21:27:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/69582051,https://static.inaturalist.org/photos/112933213/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,10.0,,,,10.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
80,6803,11932,69582068,2021/01/27 9:58 AM EST,2021-01-27,2021-01-27 14:58:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 21:24:19 UTC,2021-02-15 00:27:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/69582068,https://static.inaturalist.org/photos/112933352/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,10.0,,,,10.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
81,6812,11941,69584325,2021/02/01 9:01 AM EST,2021-02-01,2021-02-01 14:01:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:41 UTC,2021-02-14 22:34:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584325,https://static.inaturalist.org/photos/112937828/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
82,6819,11948,69584334,2021/02/01 9:58 AM EST,2021-02-01,2021-02-01 14:58:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:44 UTC,2021-02-14 22:15:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584334,https://static.inaturalist.org/photos/112937918/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
83,6820,11949,69584335,2021/02/01 10:02 AM EST,2021-02-01,2021-02-01 15:02:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:44 UTC,2021-02-14 22:18:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584335,https://static.inaturalist.org/photos/112937926/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
84,6822,11951,69584337,2021/02/01 10:05 AM EST,2021-02-01,2021-02-01 15:05:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:45 UTC,2021-02-14 22:33:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584337,https://static.inaturalist.org/photos/112937941/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
85,6824,11953,69584340,2021/02/01 12:19 PM EST,2021-02-01,2021-02-01 17:19:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:46 UTC,2021-02-14 22:33:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584340,https://static.inaturalist.org/photos/112937971/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
86,6825,11954,69584341,2021/02/01 12:19 PM EST,2021-02-01,2021-02-01 17:19:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:46 UTC,2021-02-14 22:33:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584341,https://static.inaturalist.org/photos/112937989/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
87,6827,11956,69584344,2021/02/01 4:37 PM EST,2021-02-01,2021-02-01 21:37:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:47 UTC,2021-02-14 22:15:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584344,https://static.inaturalist.org/photos/112938034/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
88,6830,11959,69584348,2021/02/02 12:12 PM EST,2021-02-02,2021-02-02 17:12:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-02-14 22:10:48 UTC,2021-02-14 22:33:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/69584348,https://static.inaturalist.org/photos/112938064/medium.jpg,,,,1,0,False,,"East Falls, Philadelphia, PA 19129, USA",40.0138033,-75.190914,9.0,,,,9.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
